,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_living,sqft_lot
17847,1.0,2,1.0,7,405000.0,910,0.0,910,6490
17848,2.0,3,1.0,7,340000.0,1140,0.0,1140,11620
17849,2.5,4,2.0,9,675000.0,2390,0.0,2390,5249
17850,1.0,3,1.0,7,480000.0,1150,0.0,1150,4945
17851,2.0,5,1.0,7,362500.0,1270,1060.0,2330,8586
17852,2.5,3,2.0,9,752888.0,2420,0.0,2420,9000
17853,1.75,4,1.0,6,255000.0,580,380.0,960,8863
17854,1.75,1,1.0,6,283700.0,1010,0.0,1010,10900
17855,2.5,4,2.0,8,335000.0,2370,0.0,2370,6000
17856,1.75,3,1.0,8,285000.0,1580,1300.0,2880,18296
17857,2.25,4,1.5,8,278000.0,2400,0.0,2400,7738
17858,2.5,5,1.5,8,731000.0,3670,0.0,3670,8960
17859,1.5,3,1.0,7,335000.0,840,300.0,1140,15890
17860,1.75,3,1.0,7,334200.0,1410,0.0,1410,45302
17861,1.0,6,1.5,7,642000.0,1530,0.0,1530,4305
17862,1.75,4,1.5,7,540000.0,1460,260.0,1720,4240
17863,2.5,3,1.0,6,299000.0,1620,0.0,1620,79993
17864,1.75,3,1.0,7,560000.0,970,600.0,1570,4375
17865,2.75,5,1.5,7,852000.0,1990,0.0,1990,3750
17866,1.0,2,1.0,7,306000.0,930,0.0,930,5650
17867,1.75,3,1.0,7,440000.0,1210,340.0,1550,7820
17868,1.0,4,1.0,7,517000.0,1650,0.0,1650,8250
17869,1.0,2,1.0,7,379000.0,800,0.0,800,6380
17870,1.0,2,1.0,6,360000.0,930,0.0,930,6098
17871,1.5,4,1.5,7,645000.0,1760,790.0,2550,4000
17872,1.0,2,1.0,5,217000.0,720,0.0,720,4760
17873,1.0,2,1.0,6,255000.0,620,0.0,620,4760
17874,2.5,3,2.0,10,625000.0,2360,0.0,2360,12164
17875,1.75,3,1.0,8,680000.0,1460,300.0,1760,8400
17876,1.75,3,1.0,7,440000.0,1080,1020.0,2100,29735
17877,2.25,5,2.0,9,615000.0,2480,0.0,2480,12070
17878,1.0,3,2.0,6,239000.0,1040,0.0,1040,6860
17879,2.5,3,1.0,7,462500.0,1656,0.0,1656,108900
17880,2.0,4,1.5,7,619400.0,1790,300.0,2090,3610
17881,2.75,6,2.0,7,975000.0,2520,0.0,2520,54160
17882,1.0,2,1.0,6,330000.0,700,0.0,700,4000
17883,3.25,4,2.0,11,985000.0,4030,0.0,4030,36762
17884,1.0,2,1.0,6,430000.0,760,0.0,760,7114
17885,5.25,4,2.0,11,2460000.0,5180,1320.0,6500,14986
17886,2.0,3,2.0,7,778000.0,1720,120.0,1840,6000
17887,2.0,3,1.0,7,219000.0,1090,0.0,1090,7350
17888,2.5,4,1.5,8,1600000.0,1800,1180.0,2980,13341
17889,2.25,4,1.0,9,715000.0,1460,440.0,1900,8272
17890,2.5,4,2.0,10,950000.0,2790,0.0,2790,15653
17891,1.0,2,1.0,8,425000.0,1020,260.0,1280,5026
17892,1.0,3,1.0,7,239000.0,1510,0.0,1510,15022
17893,1.0,1,1.5,6,310000.0,920,0.0,920,8282
17894,1.0,2,1.0,7,400000.0,700,0.0,700,8120
17895,1.75,2,2.0,7,428000.0,1280,700.0,1980,44550
17896,1.0,3,1.5,8,600000.0,1440,0.0,1440,4300
17897,4.0,4,2.0,9,415000.0,2740,0.0,2740,8250
17898,1.0,2,1.0,7,401000.0,1400,0.0,1400,8220
17899,1.75,3,1.0,7,292000.0,1370,900.0,2270,7156
17901,1.75,3,1.0,8,227000.0,1680,0.0,1680,7455
17902,2.25,3,1.0,9,675000.0,2260,0.0,2260,13209
17903,2.25,3,2.0,8,397500.0,1050,300.0,1350,980
17904,1.5,2,2.0,7,206000.0,1820,0.0,1820,8867
17905,3.5,3,3.0,10,1190000.0,2800,580.0,3380,3333
17906,1.75,4,1.0,7,360000.0,2140,0.0,2140,49658
17907,2.5,4,2.0,8,427500.0,2430,0.0,2430,3249
17908,1.0,2,1.0,6,115000.0,940,0.0,940,6000
17909,1.5,3,1.0,7,559000.0,1140,930.0,2070,5386
17910,1.0,4,1.5,7,420000.0,1510,0.0,1510,1501
17911,1.75,4,1.0,8,550000.0,1890,660.0,2550,39460
17912,1.0,2,1.0,7,282150.0,700,0.0,700,5940
17913,1.0,3,1.0,6,260000.0,1150,0.0,1150,3090
17914,2.5,3,2.0,7,428000.0,2340,0.0,2340,3466
17915,3.25,3,3.0,7,319950.0,1510,0.0,1510,1245
17916,2.0,3,1.0,7,1350000.0,1590,480.0,2070,9600
17917,1.0,2,1.0,7,552000.0,1050,100.0,1150,5000
17918,2.75,4,1.5,7,637000.0,1470,720.0,2190,2867
17919,1.75,4,1.0,7,213000.0,1480,500.0,1980,9000
17920,1.0,3,1.0,6,215000.0,960,0.0,960,7200
17921,1.75,3,1.0,8,590000.0,1380,800.0,2180,6120
17922,2.5,4,2.0,8,390000.0,2560,0.0,2560,43560
17923,2.25,4,1.0,7,287000.0,1540,730.0,2270,11997
17924,2.75,5,2.0,7,580000.0,3550,0.0,3550,9600
17925,2.0,3,1.0,8,424000.0,1330,0.0,1330,5632
17926,2.5,4,2.0,8,610000.0,2110,0.0,2110,6360
17927,3.25,4,1.0,11,1320000.0,2270,1200.0,3470,11843
17929,1.0,2,1.0,6,260000.0,570,0.0,570,81893
17930,2.5,3,3.0,9,906000.0,2030,0.0,2030,1800
17931,2.0,3,1.0,7,330000.0,1500,0.0,1500,11233
17932,1.0,2,1.0,6,275000.0,920,0.0,920,7688
17933,1.0,3,1.0,7,290000.0,1040,430.0,1470,8200
17934,1.0,2,1.0,7,599950.0,1150,0.0,1150,3775
17936,1.75,3,1.0,7,289000.0,1690,0.0,1690,3449
17937,2.75,4,1.0,8,411000.0,1240,910.0,2150,9915
17939,2.0,4,2.0,7,400000.0,2350,330.0,2680,13680
17940,2.5,3,2.0,8,342000.0,1320,420.0,1740,2226
17941,1.75,2,1.0,7,475000.0,1080,240.0,1320,3420
17942,3.5,4,2.0,9,1210000.0,3150,0.0,3150,5500
17943,3.0,4,1.0,7,455000.0,2050,430.0,2480,9238
17944,3.0,4,1.0,8,850000.0,1790,1540.0,3330,4000
17945,1.0,3,1.0,7,185000.0,1010,0.0,1010,6400
17946,3.25,6,1.0,9,850000.0,2730,2190.0,4920,20590
17947,1.75,4,1.0,7,239900.0,1200,370.0,1570,18730
17948,3.75,5,2.0,10,765000.0,3190,390.0,3580,14275
17949,1.75,3,1.0,8,437000.0,2220,0.0,2220,17568
17950,1.5,3,1.0,7,240000.0,1010,0.0,1010,10350
17951,1.0,2,1.0,7,395000.0,860,580.0,1440,7808
17952,1.0,3,1.0,7,320000.0,1230,0.0,1230,7492
17953,1.75,3,1.0,8,525000.0,1280,430.0,1710,7350
17954,3.0,3,2.0,8,260000.0,1680,710.0,2390,8993
17955,2.75,3,1.0,9,450000.0,2200,640.0,2840,39324
17956,2.5,4,2.0,9,560000.0,2300,0.0,2300,7989
17957,3.0,5,1.0,7,310000.0,1360,910.0,2270,5001
17958,2.5,3,2.0,9,440000.0,2290,0.0,2290,6302
17959,1.0,4,1.0,7,458450.0,970,360.0,1330,9715
17960,1.0,3,1.5,7,200000.0,1200,0.0,1200,10703
17961,2.25,3,2.0,7,430000.0,1580,580.0,2160,6527
17962,1.0,3,1.0,7,360000.0,1120,0.0,1120,10500
17963,2.5,4,1.0,7,311000.0,1200,890.0,2090,11645
17964,3.25,3,3.0,8,615000.0,1470,0.0,1470,1152
17965,1.75,3,2.0,8,575000.0,2270,0.0,2270,10136
17967,1.75,3,1.0,6,430000.0,720,720.0,1440,4025
17968,1.5,3,1.0,7,400000.0,1200,0.0,1200,4800
17969,1.75,3,1.0,7,340000.0,860,860.0,1720,10710
17970,0.75,1,1.0,6,351000.0,930,0.0,930,6600
17971,2.5,4,2.0,8,440000.0,2400,0.0,2400,8038
17972,2.5,4,2.0,8,298000.0,1960,0.0,1960,11798
17973,1.75,4,1.0,8,300000.0,1260,630.0,1890,9205
17974,2.25,3,2.0,7,310000.0,1590,0.0,1590,3056
17975,2.5,4,2.0,9,500000.0,2590,0.0,2590,9354
17976,1.0,3,1.5,7,399900.0,860,0.0,860,1664
17977,2.5,3,2.0,8,343000.0,1270,0.0,1270,2509
17978,2.25,2,2.0,8,415000.0,1130,0.0,1130,2191
17979,2.5,3,2.0,8,410000.0,1860,0.0,1860,15457
17980,1.0,2,1.0,7,320000.0,1802,0.0,1802,11225
17981,3.0,5,2.5,12,1990000.0,3420,1060.0,4480,5000
17982,1.0,2,1.0,7,253000.0,940,370.0,1310,7128
17983,2.5,3,2.0,9,630000.0,2320,0.0,2320,32772
17984,1.0,2,1.0,7,216000.0,1130,0.0,1130,12500
17985,2.5,3,1.0,8,540000.0,1230,950.0,2180,11100
17986,1.5,3,1.5,5,212000.0,1830,0.0,1830,12233
17987,2.75,3,1.0,8,300000.0,1470,870.0,2340,12282
17988,2.5,3,3.0,10,969950.0,2830,0.0,2830,3750
17989,1.0,3,1.0,6,715000.0,900,710.0,1610,7680
17990,2.75,5,2.0,10,1320000.0,2290,120.0,2410,19447
17993,4.0,3,2.0,9,458000.0,1150,240.0,1390,1569
17994,1.75,3,1.0,6,275000.0,1220,360.0,1580,8775
17996,3.25,3,3.0,9,742000.0,1540,0.0,1540,704
17997,1.0,3,2.0,8,700000.0,1570,0.0,1570,4000
17998,3.0,4,1.0,8,640000.0,1640,1300.0,2940,5763
17999,0.75,3,1.0,7,352000.0,1240,0.0,1240,7200
18000,1.0,3,1.0,7,301500.0,1050,360.0,1410,7419
18001,2.5,4,1.0,8,630000.0,1410,780.0,2190,9880
18002,2.5,3,2.0,7,340000.0,3040,0.0,3040,6255
18003,1.75,4,1.0,7,477500.0,1080,780.0,1860,9364
18004,2.5,3,1.0,7,285000.0,870,820.0,1690,7460
18005,2.75,3,1.0,7,255000.0,1900,0.0,1900,16117
18006,2.5,3,2.0,8,315000.0,1600,0.0,1600,7982
18007,3.0,6,1.0,6,830000.0,2530,0.0,2530,9000
18008,2.25,3,3.0,8,539950.0,1860,0.0,1860,1558
18010,2.5,4,2.0,9,735000.0,3100,0.0,3100,8529
18011,2.25,5,1.0,8,536000.0,1350,1300.0,2650,9140
18012,2.0,3,1.5,7,575000.0,1140,380.0,1520,5000
18013,1.0,2,1.0,6,500000.0,930,580.0,1510,4000
18014,1.75,4,1.0,8,285500.0,1960,0.0,1960,7950
18015,2.75,4,1.0,7,498000.0,1290,980.0,2270,7375
18016,1.0,2,1.0,7,412000.0,910,0.0,910,6282
18017,2.5,4,1.0,8,607000.0,1300,800.0,2100,8220
18018,1.0,3,1.0,6,199000.0,1000,0.0,1000,8512
18019,2.75,4,1.0,7,492500.0,1630,1130.0,2760,18306
18020,2.5,4,2.0,8,585000.0,2840,0.0,2840,11044
18021,2.5,3,2.0,7,326995.0,1860,0.0,1860,5321
18022,2.25,4,1.0,8,372500.0,1920,0.0,1920,9660
18023,0.75,2,1.0,6,528000.0,840,0.0,840,40642
18024,1.5,3,1.0,7,400000.0,2390,0.0,2390,32109
18025,2.5,4,2.0,7,344000.0,2100,0.0,2100,8501
18026,3.0,4,2.0,8,409950.0,2430,0.0,2430,7163
18027,2.0,3,1.0,8,625000.0,1280,600.0,1880,4000
18028,1.75,3,1.0,7,304950.0,1350,0.0,1350,9000
18029,2.0,2,1.0,9,381500.0,2160,0.0,2160,35183
18030,1.75,3,1.0,7,215000.0,900,530.0,1430,13399
18031,1.75,5,2.0,7,345000.0,2840,0.0,2840,12870
18032,0.75,3,2.0,7,363000.0,2510,0.0,2510,20000
18033,1.0,3,1.5,7,240000.0,1690,0.0,1690,20063
18034,2.0,2,1.0,8,548050.0,1930,0.0,1930,5479
18035,1.0,2,1.0,6,314000.0,720,0.0,720,4920
18036,2.5,4,2.0,11,800000.0,2990,0.0,2990,16809
18037,1.75,5,2.0,7,400000.0,2300,0.0,2300,6720
18038,1.0,1,1.0,4,247000.0,460,0.0,460,4120
18039,1.75,2,1.0,7,540000.0,890,350.0,1240,4120
18040,2.5,4,2.0,8,410000.0,1900,0.0,1900,15123
18041,1.75,3,1.0,8,525000.0,1260,860.0,2120,9146
18042,2.5,4,2.0,8,820000.0,1700,740.0,2440,5737
18044,1.0,2,1.0,7,244000.0,1180,0.0,1180,10200
18045,1.0,1,1.0,5,275000.0,520,0.0,520,4800
18046,1.75,2,1.0,7,577000.0,1260,810.0,2070,23160
18047,2.5,5,1.0,7,446950.0,1360,890.0,2250,7945
18048,2.5,3,2.0,8,457000.0,2050,0.0,2050,5694
18049,1.5,4,1.5,7,320000.0,1310,0.0,1310,137214
18050,1.5,3,1.0,7,210000.0,1250,0.0,1250,9484
18051,2.5,4,1.0,8,220000.0,1290,840.0,2130,9100
18052,2.0,3,1.0,7,589000.0,1250,1000.0,2250,8800
18053,2.0,4,1.0,7,435000.0,970,910.0,1880,3840
18054,1.0,3,1.0,7,375000.0,1520,0.0,1520,10798
18055,3.5,4,2.0,10,1740000.0,4010,0.0,4010,9654
18056,1.75,2,1.0,8,545000.0,1660,0.0,1660,5581
18057,2.25,3,2.0,10,970000.0,3400,0.0,3400,10000
18058,1.75,2,1.0,8,705000.0,1380,940.0,2320,6755
18059,3.25,5,2.0,9,915557.0,2540,1200.0,3740,11536
18060,1.5,4,1.5,7,259000.0,1810,0.0,1810,9000
18061,2.25,2,2.0,10,1700000.0,1990,1180.0,3170,3000
18062,1.75,3,1.0,7,427000.0,1290,390.0,1680,8610
18063,1.0,2,1.0,6,390000.0,930,0.0,930,3100
18064,2.5,3,2.0,8,363000.0,2390,0.0,2390,8000
18065,2.5,4,1.5,7,612000.0,1680,1000.0,2680,3626
18066,1.75,4,1.0,8,380000.0,1790,0.0,1790,10186
18067,3.0,4,1.0,7,230000.0,1150,530.0,1680,6003
18068,1.75,3,1.5,8,580000.0,1570,0.0,1570,2600
18069,1.0,3,2.0,8,770000.0,1630,600.0,2230,3200
18070,2.0,4,1.0,6,207200.0,1260,0.0,1260,8400
18071,2.0,3,1.0,7,525000.0,1190,600.0,1790,11430
18072,2.5,3,1.0,7,925000.0,1520,920.0,2440,7419
18073,2.25,4,2.0,8,883000.0,1650,760.0,2410,4000
18074,2.5,4,2.0,7,455000.0,1780,0.0,1780,2992
18075,2.5,3,2.0,7,343500.0,1900,0.0,1900,5194
18076,1.0,2,1.0,6,244000.0,960,0.0,960,8450
18077,1.75,3,1.0,7,397000.0,1640,0.0,1640,11730
18078,1.0,2,1.0,6,180500.0,850,0.0,850,5000
18079,2.75,3,1.0,7,310000.0,1900,250.0,2150,6576
18080,2.5,4,2.0,7,315000.0,2780,0.0,2780,3969
18081,1.0,3,1.0,7,718000.0,1030,0.0,1030,4958
18082,1.75,3,1.0,7,279950.0,1330,600.0,1930,7267
18083,2.5,3,1.0,8,689000.0,1700,380.0,2080,9612
18084,2.5,4,2.0,10,828000.0,3520,0.0,3520,9901
18085,1.0,2,1.0,6,150000.0,890,0.0,890,8100
18086,1.75,3,1.0,7,505400.0,930,710.0,1640,3400
18087,3.25,5,2.0,11,1680000.0,3820,1040.0,4860,23723
18088,1.0,3,1.0,7,217450.0,1040,0.0,1040,5000
18089,2.5,4,2.0,9,677000.0,2820,0.0,2820,4174
18090,2.5,2,1.0,8,361000.0,1320,0.0,1320,48787
18091,2.5,3,2.0,8,620000.0,2590,0.0,2590,7237
18092,2.25,3,1.0,7,176000.0,1180,360.0,1540,5449
18093,1.0,3,1.0,7,330000.0,960,0.0,960,7218
18094,2.5,3,1.0,7,290000.0,1190,0.0,1190,8175
18095,2.5,4,2.0,9,711000.0,2770,0.0,2770,9532
18096,1.75,3,2.0,7,295000.0,1060,0.0,1060,8100
18097,3.25,5,2.0,11,1100000.0,4010,0.0,4010,12110
18098,2.0,3,1.0,7,257500.0,1140,0.0,1140,7078
18099,1.0,4,1.5,6,240000.0,1910,0.0,1910,16320
18100,2.5,4,2.0,9,645000.0,2340,0.0,2340,8955
18101,1.75,2,1.0,7,499000.0,740,430.0,1170,2400
18102,1.0,3,1.5,7,321000.0,1290,0.0,1290,9526
18103,2.5,3,3.0,8,449000.0,1810,0.0,1810,1658
18104,2.5,3,1.0,7,515000.0,910,910.0,1820,5280
18105,1.5,4,1.0,8,456000.0,1270,950.0,2220,12385
18107,2.5,4,2.0,9,515500.0,2920,0.0,2920,7700
18108,2.5,4,2.0,8,576925.0,2630,0.0,2630,6100
18109,1.75,3,1.0,7,243000.0,1320,0.0,1320,10416
18110,2.0,3,1.0,7,253400.0,1400,0.0,1400,8640
18111,2.5,3,2.0,7,292000.0,1600,0.0,1600,3580
18112,2.5,3,1.0,7,271500.0,1090,400.0,1490,8005
18113,2.5,2,1.0,8,765000.0,2170,0.0,2170,6750
18114,3.25,3,2.0,8,375000.0,1090,190.0,1280,1730
18115,2.0,3,1.0,7,382880.0,1620,0.0,1620,9566
18116,2.5,3,1.0,9,852500.0,1580,1050.0,2630,10100
18117,1.5,3,1.0,7,475000.0,1240,0.0,1240,8738
18118,1.75,3,1.0,7,462000.0,820,480.0,1300,2580
18120,1.5,4,1.0,7,330000.0,1890,0.0,1890,7540
18121,2.25,3,1.0,8,473000.0,1890,0.0,1890,12236
18122,1.5,3,1.0,7,550000.0,2440,0.0,2440,7200
18123,2.25,3,1.0,7,449500.0,1340,440.0,1780,7280
18124,2.75,4,2.0,10,744000.0,2830,0.0,2830,13059
18125,2.0,4,1.0,7,700000.0,1690,800.0,2490,4700
18126,2.5,4,1.5,7,511100.0,1560,0.0,1560,12220
18127,2.5,3,2.0,7,317950.0,1980,0.0,1980,4500
18128,2.5,3,2.0,8,542950.0,2070,0.0,2070,39768
18129,1.75,3,1.0,8,490000.0,1490,0.0,1490,11360
18130,3.5,4,2.0,8,760000.0,2420,670.0,3090,4060
18131,2.25,3,1.0,7,475000.0,1220,360.0,1580,8659
18133,2.75,3,2.0,9,435000.0,2692,0.0,2692,6197
18134,2.5,3,2.0,8,399000.0,1740,0.0,1740,3690
18135,2.0,3,1.0,7,627000.0,1050,890.0,1940,3800
18136,2.5,4,1.5,7,346500.0,1290,860.0,2150,5100
18137,1.5,3,1.0,7,412000.0,1320,0.0,1320,8000
18138,2.5,4,2.0,10,845000.0,3360,0.0,3360,40471
18139,1.75,3,1.0,7,373000.0,1100,750.0,1850,9655
18140,2.25,4,2.0,8,725000.0,2480,400.0,2880,8882
18141,2.5,6,1.0,7,376000.0,1420,1000.0,2420,11662
18142,1.0,3,1.5,7,552500.0,1520,500.0,2020,4120
18143,2.0,5,1.5,6,365000.0,2280,0.0,2280,19000
18144,2.5,4,2.0,9,700000.0,3010,0.0,3010,46173
18145,2.25,4,1.0,8,315000.0,2550,0.0,2550,9736
18146,2.0,4,1.0,7,262500.0,1540,0.0,1540,5110
18147,2.25,3,2.0,8,660000.0,2280,0.0,2280,6150
18148,2.5,4,2.0,7,340000.0,2450,0.0,2450,6941
18149,2.5,5,1.5,7,660500.0,1720,1230.0,2950,5500
18150,1.0,1,1.0,6,280000.0,690,0.0,690,1950
18151,1.0,1,1.0,6,267000.0,800,0.0,800,2480
18152,1.0,2,1.5,4,230000.0,1470,0.0,1470,25661
18153,2.25,3,2.0,8,417000.0,1840,0.0,1840,11403
18155,1.75,5,1.5,7,791000.0,1544,800.0,2344,4800
18156,1.0,1,1.0,6,415000.0,830,400.0,1230,3774
18157,1.75,3,1.0,7,339000.0,1150,0.0,1150,13278
18158,1.0,3,1.0,6,158000.0,1140,0.0,1140,10477
18159,1.0,3,1.0,7,535000.0,1260,400.0,1660,5100
18160,1.0,3,1.0,7,818900.0,980,100.0,1080,4120
18161,2.0,4,1.0,7,550000.0,1420,300.0,1720,4000
18162,1.0,2,1.0,6,240000.0,590,0.0,590,8717
18163,3.25,3,2.0,9,590000.0,1090,200.0,1290,1230
18164,1.5,3,1.0,7,369300.0,1480,0.0,1480,21320
18165,2.5,4,1.0,7,510000.0,1400,1200.0,2600,118666
18166,2.5,3,2.0,8,542500.0,2040,0.0,2040,10086
18167,1.0,3,1.0,7,262500.0,970,0.0,970,7854
18168,3.0,6,1.0,7,900000.0,1760,860.0,2620,4350
18169,3.5,4,2.0,9,1100000.0,4170,390.0,4560,41636
18170,1.75,3,1.0,7,368000.0,1750,0.0,1750,14400
18172,2.0,3,1.0,7,343500.0,1660,0.0,1660,7509
18173,1.0,4,1.0,6,273500.0,1020,340.0,1360,6000
18174,2.5,3,2.0,9,1000000.0,2044,0.0,2044,5610
18176,2.0,3,1.5,7,400000.0,1170,0.0,1170,3868
18177,1.0,3,1.0,7,225000.0,1100,560.0,1660,7210
18178,1.0,4,1.0,7,345000.0,2020,0.0,2020,18150
18179,2.5,3,2.0,8,450000.0,2530,0.0,2530,8116
18180,1.0,2,1.0,7,334850.0,870,0.0,870,5635
18181,3.0,5,1.0,8,605000.0,1980,1690.0,3670,9600
18182,3.5,5,2.0,10,760000.0,3180,0.0,3180,14000
18183,1.5,2,1.5,6,390000.0,1350,520.0,1870,12960
18184,2.5,3,2.0,8,488000.0,1940,0.0,1940,5660
18186,4.5,5,2.0,11,1060000.0,3950,870.0,4820,13165
18188,2.25,3,2.0,11,1390000.0,1920,1010.0,2930,6000
18189,1.0,2,1.0,6,299950.0,800,0.0,800,3000
18191,2.5,3,1.0,9,355000.0,2400,0.0,2400,9701
18192,3.25,5,2.0,9,1860000.0,3860,1710.0,5570,9600
18193,3.25,3,3.0,7,660000.0,1980,0.0,1980,2850
18195,2.5,4,2.0,10,1210000.0,3430,0.0,3430,35120
18196,2.5,3,2.0,7,255950.0,1720,0.0,1720,3676
18197,1.5,3,1.0,7,475000.0,1500,430.0,1930,11092
18199,1.75,3,1.0,7,452000.0,1110,0.0,1110,9012
18200,1.75,3,1.0,7,315000.0,1270,700.0,1970,8200
18201,2.5,3,2.0,7,330950.0,1630,0.0,1630,2844
18202,2.25,5,2.0,8,535000.0,2520,0.0,2520,49222
18203,2.25,4,1.5,7,479000.0,1520,750.0,2270,9464
18204,2.5,3,3.0,7,340000.0,1212,0.0,1212,1174
18205,2.0,4,1.0,7,312000.0,1890,0.0,1890,8362
18206,2.25,3,2.0,7,305000.0,1370,0.0,1370,6600
18207,2.5,3,2.0,7,270000.0,1770,0.0,1770,7336
18208,2.5,3,2.0,8,529999.0,1300,410.0,1710,1664
18209,1.0,2,1.0,7,587100.0,1190,0.0,1190,6967
18210,2.0,3,1.0,7,459800.0,1690,0.0,1690,16061
18211,1.75,4,1.0,7,451000.0,1330,350.0,1680,7800
18212,3.25,3,2.0,11,2480000.0,3060,1280.0,4340,4947
18214,1.0,2,1.0,6,250000.0,1110,0.0,1110,26051
18215,2.0,5,2.0,7,475000.0,2040,0.0,2040,6180
18216,1.5,4,1.0,7,235000.0,1920,0.0,1920,11595
18217,1.5,3,1.0,7,230000.0,1330,0.0,1330,9548
18218,1.0,4,1.5,7,581000.0,1630,0.0,1630,2566
18219,1.0,3,1.0,7,415000.0,1520,0.0,1520,9030
18220,1.0,3,1.0,7,522500.0,1520,0.0,1520,9030
18221,1.5,3,1.0,8,383000.0,1340,0.0,1340,7725
18222,1.75,3,1.0,7,315000.0,1250,1250.0,2500,8289
18223,2.0,3,2.0,7,591000.0,1460,0.0,1460,3600
18224,2.25,4,2.0,9,750000.0,3140,0.0,3140,12150
18225,1.75,3,1.0,7,430000.0,1200,950.0,2150,4333
18226,2.5,4,1.5,10,712000.0,3140,0.0,3140,32336
18227,2.5,3,1.0,8,510000.0,1340,970.0,2310,53578
18228,1.0,2,1.0,6,480000.0,710,0.0,710,4800
18229,1.0,3,1.0,7,538000.0,1260,200.0,1460,7200
18230,2.75,2,1.0,7,464000.0,730,0.0,730,5000
18231,2.5,3,2.0,7,476000.0,1440,0.0,1440,3840
18232,2.0,3,1.0,7,349500.0,1130,0.0,1130,16875
18233,2.25,3,2.0,8,270000.0,1810,0.0,1810,8262
18234,2.5,3,2.0,10,740000.0,2000,710.0,2710,18480
18235,2.5,4,2.0,9,395000.0,2740,0.0,2740,8336
18236,2.5,3,2.0,7,498000.0,1690,0.0,1690,4088
18237,2.5,3,2.0,7,339900.0,1470,0.0,1470,4675
18238,2.5,3,2.0,9,539000.0,2830,0.0,2830,9972
18239,1.0,3,1.0,8,400000.0,1140,270.0,1410,9704
18240,2.5,3,1.0,7,225000.0,1410,760.0,2170,11745
18241,2.25,3,1.5,6,330000.0,1170,170.0,1340,4080
18243,2.75,3,1.0,8,490000.0,1990,0.0,1990,31200
18244,2.75,4,1.0,7,260000.0,1140,1100.0,2240,7200
18245,2.5,4,2.0,9,469900.0,2990,0.0,2990,8913
18246,1.75,6,1.5,7,493000.0,1220,900.0,2120,3801
18247,2.25,4,2.0,9,740000.0,2920,0.0,2920,46355
18248,1.75,4,1.0,7,148900.0,1700,0.0,1700,6000
18249,2.5,2,2.0,7,475000.0,1620,0.0,1620,14467
18250,1.0,2,1.0,7,415000.0,760,0.0,760,4000
18251,1.0,3,1.0,7,229500.0,1230,0.0,1230,6000
18252,3.75,5,2.0,11,1360000.0,3760,1200.0,4960,13990
18253,2.5,4,1.0,7,385000.0,1330,700.0,2030,11375
18254,2.25,3,1.0,7,230000.0,1250,580.0,1830,11331
18255,1.0,2,1.0,7,425000.0,770,200.0,970,2700
18256,1.0,2,1.0,5,189900.0,1000,0.0,1000,4179
18257,1.0,2,1.0,6,238000.0,750,0.0,750,6480
18259,1.5,4,1.0,7,921000.0,1490,730.0,2220,9496
18260,1.75,5,1.0,7,380000.0,1500,1500.0,3000,6000
18261,1.0,1,1.0,5,285000.0,1060,0.0,1060,54846
18262,2.5,4,2.0,8,449000.0,1980,0.0,1980,5400
18263,1.0,4,1.5,7,625000.0,1600,0.0,1600,5500
18264,2.25,4,1.0,8,318989.0,2000,0.0,2000,9000
18265,1.5,3,2.0,8,445000.0,1120,190.0,1310,1266
18266,1.0,3,1.0,7,750000.0,1120,0.0,1120,8549
18267,2.5,3,1.0,10,959000.0,3320,0.0,3320,11875
18268,2.5,3,2.0,9,330000.0,2370,0.0,2370,9102
18269,1.5,2,2.0,7,425000.0,830,0.0,830,1241
18270,1.0,3,1.0,6,280000.0,940,0.0,940,7913
18271,2.5,4,2.0,8,476500.0,2250,0.0,2250,50155
18272,2.25,3,2.0,8,556000.0,2020,0.0,2020,3600
18274,3.5,4,2.0,10,637000.0,4083,0.0,4083,68377
18275,2.0,3,1.0,7,405000.0,1450,0.0,1450,6081
18276,1.0,5,1.0,6,397000.0,800,370.0,1170,6757
18277,2.75,4,2.0,9,895990.0,3555,0.0,3555,6565
18279,1.0,2,1.0,7,420000.0,960,0.0,960,112384
18280,2.5,3,2.0,8,518000.0,1380,300.0,1680,2096
18281,1.75,3,1.0,7,425000.0,1380,0.0,1380,8182
18282,1.0,2,1.0,6,182500.0,1040,0.0,1040,13920
18283,1.5,3,1.5,7,549900.0,1380,0.0,1380,3031
18284,1.75,3,1.0,7,445000.0,1280,570.0,1850,16863
18285,1.75,2,1.0,7,452000.0,990,750.0,1740,5400
18286,1.75,5,1.0,7,715000.0,1260,0.0,1920,6500
18287,2.5,3,2.0,8,559000.0,2010,0.0,2010,5200
18288,6.25,5,2.0,11,3300000.0,8020,0.0,8020,21738
18289,1.75,4,1.0,7,250000.0,1090,770.0,1860,7350
18290,4.0,5,2.0,9,1230000.0,2930,1460.0,4390,6656
18291,2.25,4,1.0,7,276500.0,2380,0.0,2380,128937
18292,2.5,4,2.0,9,440000.0,2880,0.0,2880,7386
18293,2.25,6,1.5,7,543200.0,1970,850.0,2820,15600
18294,1.0,1,1.0,6,250000.0,750,0.0,750,4000
18296,1.0,3,1.5,7,530100.0,1200,340.0,1540,3399
18297,1.75,2,2.0,8,549900.0,940,200.0,1140,936
