,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_lot
17079,2.75,4.0,1.0,8.0,640000.0,1720.0,380.0,11894.0
17080,2.5,4.0,1.0,8.0,840000.0,1630.0,730.0,9600.0
17081,3.25,5.0,1.5,10.0,1480000.0,3680.0,0.0,10300.0
17082,1.0,3.0,1.0,8.0,525000.0,1140.0,420.0,8100.0
17083,2.75,4.0,1.0,7.0,625000.0,1680.0,0.0,11180.0
17084,2.0,3.0,3.0,8.0,350000.0,1380.0,0.0,3600.0
17085,2.75,4.0,3.0,8.0,650000.0,1910.0,700.0,4160.0
17086,1.0,2.0,1.0,7.0,435000.0,870.0,0.0,4000.0
17088,1.0,3.0,1.0,6.0,350000.0,1150.0,0.0,12877.0
17089,2.5,3.0,1.0,8.0,435000.0,1560.0,1550.0,6000.0
17090,1.5,6.0,1.0,8.0,375900.0,1750.0,800.0,33740.0
17091,3.0,3.0,1.0,8.0,272000.0,2150.0,280.0,10500.0
17092,1.75,3.0,1.0,7.0,233000.0,1040.0,420.0,7800.0
17093,1.5,4.0,1.5,7.0,500000.0,1330.0,0.0,5750.0
17094,1.75,4.0,1.0,8.0,540000.0,1440.0,600.0,9322.0
17095,2.5,3.0,2.0,9.0,712000.0,2375.0,0.0,4094.0
17096,2.5,4.0,2.0,7.0,425000.0,2480.0,0.0,4504.0
17097,1.75,3.0,1.0,7.0,242000.0,790.0,0.0,6099.0
17098,3.25,5.0,1.0,7.0,515000.0,1390.0,1350.0,9629.0
17099,1.75,4.0,2.0,7.0,415000.0,1920.0,0.0,7700.0
17100,2.75,3.0,1.0,8.0,375000.0,1570.0,630.0,9600.0
17101,1.0,3.0,1.0,7.0,182500.0,910.0,0.0,7194.0
17102,1.5,3.0,1.0,7.0,310000.0,1240.0,620.0,10379.0
17103,1.75,3.0,1.0,7.0,360000.0,1060.0,450.0,6000.0
17104,3.5,4.0,2.0,9.0,889000.0,3920.0,0.0,9555.0
17105,1.0,2.0,1.0,7.0,450500.0,1330.0,0.0,3698.0
17106,2.25,4.0,2.0,9.0,342000.0,1964.0,0.0,3541.0
17107,2.0,3.0,1.0,8.0,413000.0,1520.0,0.0,3451.0
17108,4.0,5.0,2.0,10.0,960000.0,3720.0,0.0,15200.0
17109,1.0,2.0,1.0,7.0,180000.0,770.0,0.0,9370.0
17110,2.5,4.0,2.0,10.0,770000.0,3210.0,0.0,14910.0
17111,1.75,3.0,1.0,7.0,224400.0,1070.0,0.0,7200.0
17112,1.5,3.0,1.0,7.0,280000.0,1430.0,0.0,8861.0
17113,2.5,3.0,2.0,8.0,500000.0,1670.0,0.0,2575.0
17114,1.0,2.0,1.0,6.0,153000.0,710.0,0.0,9000.0
17115,2.25,3.0,1.0,7.0,385000.0,1060.0,860.0,4833.0
17116,1.0,2.0,1.0,7.0,325000.0,750.0,0.0,5534.0
17117,3.0,4.0,2.0,7.0,315000.0,2210.0,0.0,4191.0
17118,2.5,4.0,2.0,7.0,294999.0,1660.0,0.0,9760.0
17119,1.75,3.0,1.5,8.0,175000.0,1910.0,0.0,17003.0
17120,1.75,3.0,1.5,8.0,299000.0,1910.0,0.0,17003.0
17121,1.0,2.0,1.0,6.0,146000.0,780.0,0.0,9750.0
17122,2.25,3.0,1.0,7.0,290000.0,1500.0,150.0,10336.0
17123,3.25,3.0,2.0,10.0,1780000.0,3230.0,0.0,7800.0
17124,1.0,2.0,1.0,6.0,367500.0,810.0,0.0,4800.0
17125,2.5,4.0,2.0,8.0,535000.0,2750.0,0.0,15099.0
17126,2.5,3.0,2.0,7.0,334999.0,1650.0,0.0,13816.0
17127,1.75,3.0,1.0,7.0,655000.0,1080.0,880.0,5520.0
17128,3.5,4.0,1.5,8.0,1300000.0,2790.0,0.0,10125.0
17129,2.25,4.0,1.0,7.0,480000.0,1300.0,930.0,11200.0
17130,1.5,3.0,1.0,7.0,465000.0,850.0,430.0,4720.0
17132,2.0,3.0,1.5,7.0,590000.0,1110.0,750.0,3600.0
17133,2.75,4.0,1.0,8.0,805000.0,1410.0,1000.0,6000.0
17134,2.25,3.0,1.0,7.0,204250.0,1490.0,470.0,7708.0
17135,2.25,3.0,2.0,8.0,500000.0,1710.0,0.0,4561.0
17136,2.5,4.0,1.0,9.0,490000.0,1980.0,1500.0,12696.0
17138,2.5,3.0,2.0,9.0,750000.0,2960.0,0.0,69351.0
17139,2.5,4.0,2.0,9.0,405000.0,2330.0,340.0,20894.0
17140,1.0,2.0,1.0,5.0,209995.0,700.0,0.0,7303.0
17141,2.5,4.0,2.0,9.0,680000.0,2830.0,0.0,8399.0
17142,1.75,3.0,1.0,6.0,355000.0,860.0,260.0,7740.0
17143,1.0,2.0,1.0,6.0,280000.0,1310.0,0.0,6600.0
17144,2.25,3.0,1.0,7.0,385000.0,1210.0,500.0,11500.0
17145,2.75,4.0,1.0,8.0,505000.0,1100.0,1100.0,9778.0
17146,3.25,4.0,2.0,9.0,429900.0,2380.0,930.0,8897.0
17147,2.5,4.0,2.0,9.0,560000.0,2280.0,0.0,9874.0
17148,2.0,3.0,1.0,7.0,231000.0,1040.0,600.0,4875.0
17149,1.0,2.0,1.0,6.0,135000.0,750.0,0.0,5217.0
17150,3.0,4.0,1.0,8.0,800000.0,1980.0,1540.0,4895.0
17151,2.5,3.0,2.0,8.0,420000.0,2720.0,0.0,8622.0
17152,1.0,3.0,1.0,7.0,360000.0,1660.0,0.0,9600.0
17153,2.5,4.0,2.0,9.0,642000.0,2560.0,0.0,8780.0
17154,2.0,3.0,1.0,7.0,379950.0,1080.0,0.0,5077.0
17155,1.75,3.0,1.5,9.0,745000.0,2050.0,0.0,11041.0
17156,2.0,4.0,1.5,9.0,630000.0,1780.0,890.0,3240.0
17157,2.5,3.0,2.0,7.0,250000.0,1730.0,0.0,7200.0
17158,1.0,3.0,1.0,7.0,275000.0,990.0,0.0,9798.0
17159,3.0,6.0,1.0,7.0,435000.0,1780.0,1780.0,4290.0
17160,1.0,2.0,1.0,5.0,175000.0,700.0,0.0,8174.0
17161,1.75,4.0,1.5,7.0,560000.0,1090.0,790.0,3880.0
17162,2.25,4.0,1.0,7.0,325000.0,1170.0,700.0,9680.0
17163,2.75,3.0,2.0,9.0,1190000.0,2500.0,0.0,5568.0
17164,2.5,3.0,2.0,9.0,399950.0,2570.0,0.0,10431.0
17165,2.5,4.0,2.0,9.0,752000.0,2940.0,0.0,10382.0
17166,3.5,4.0,2.0,10.0,1200000.0,3930.0,0.0,43560.0
17167,1.5,4.0,1.0,7.0,400000.0,2150.0,0.0,11026.0
17168,2.0,3.0,1.0,7.0,240000.0,630.0,700.0,6000.0
17169,2.5,5.0,2.0,8.0,640000.0,3220.0,0.0,4759.0
17170,2.5,3.0,2.0,9.0,564450.0,2710.0,0.0,6174.0
17171,1.5,3.0,1.0,6.0,300000.0,1630.0,0.0,82764.0
17172,2.5,3.0,2.0,8.0,286000.0,1680.0,0.0,4226.0
17173,2.5,3.0,2.0,7.0,531800.0,1930.0,0.0,5344.0
17174,2.25,4.0,1.0,7.0,502000.0,1550.0,590.0,10943.0
17175,2.25,4.0,2.0,10.0,993500.0,4070.0,0.0,23321.0
17176,1.0,3.0,1.0,7.0,450000.0,1350.0,0.0,10000.0
17177,3.5,4.0,2.0,9.0,997950.0,4270.0,0.0,117176.0
17178,1.0,3.0,1.5,7.0,526000.0,1320.0,0.0,5250.0
17179,1.75,3.0,1.0,7.0,335000.0,1230.0,870.0,8298.0
17180,1.0,2.0,1.0,6.0,187250.0,710.0,0.0,14700.0
17181,2.25,3.0,1.0,7.0,735000.0,1020.0,1330.0,6000.0
17182,1.0,3.0,1.0,7.0,425000.0,1180.0,0.0,8400.0
17183,1.0,3.0,1.0,6.0,110000.0,1250.0,0.0,53143.0
17184,2.0,3.0,1.0,7.0,305000.0,1490.0,0.0,7697.0
17185,1.0,3.0,1.0,6.0,212000.0,1000.0,0.0,9450.0
17186,4.25,5.0,1.0,10.0,1380000.0,2150.0,1900.0,18827.0
17187,2.25,5.0,1.0,8.0,298950.0,1300.0,1000.0,11505.0
17188,1.75,3.0,1.0,7.0,525000.0,1330.0,0.0,8136.0
17189,3.25,4.0,2.0,9.0,707000.0,3200.0,0.0,7081.0
17190,2.75,3.0,2.0,10.0,695000.0,2590.0,0.0,12063.0
17191,2.75,3.0,2.0,10.0,796500.0,2590.0,0.0,12063.0
17192,2.5,4.0,1.0,7.0,420000.0,1150.0,880.0,8100.0
17193,2.5,5.0,1.0,8.0,625000.0,1950.0,750.0,21208.0
17194,1.75,3.0,1.0,8.0,620000.0,1670.0,0.0,9900.0
17195,2.75,5.0,1.0,9.0,1450000.0,3090.0,0.0,19865.0
17196,2.5,5.0,2.0,9.0,549950.0,2650.0,0.0,54380.0
17197,2.0,4.0,1.0,5.0,275000.0,1440.0,0.0,10920.0
17198,2.5,3.0,1.0,9.0,705000.0,1780.0,1040.0,7200.0
17199,1.75,3.0,1.0,7.0,197000.0,1060.0,630.0,7735.0
17200,1.75,3.0,1.0,8.0,265000.0,1420.0,0.0,8126.0
17201,1.75,4.0,1.0,7.0,297000.0,1050.0,740.0,5341.0
17202,1.75,3.0,1.0,7.0,207500.0,1320.0,0.0,12528.0
17203,2.5,3.0,3.0,8.0,410000.0,1509.0,0.0,1418.0
17204,2.0,3.0,1.0,7.0,268000.0,1610.0,0.0,8416.0
17205,1.75,4.0,1.0,6.0,330000.0,1550.0,0.0,50094.0
17206,1.0,3.0,1.0,6.0,417500.0,1160.0,0.0,7491.0
17207,2.25,4.0,2.0,8.0,760000.0,2500.0,0.0,8500.0
17208,2.5,3.0,3.0,8.0,499000.0,1390.0,150.0,1326.0
17209,2.5,4.0,2.0,8.0,620000.0,1910.0,0.0,7683.0
17210,2.5,3.0,2.0,7.0,315000.0,2340.0,0.0,6837.0
17211,2.5,3.0,2.0,8.0,624950.0,2060.0,0.0,4730.0
17212,2.25,3.0,1.0,7.0,525000.0,1960.0,0.0,12350.0
17213,1.5,2.0,2.0,7.0,300000.0,1150.0,0.0,3927.0
17214,2.75,4.0,1.0,8.0,299900.0,1560.0,770.0,7200.0
17215,2.5,3.0,1.0,7.0,299000.0,1450.0,760.0,10119.0
17216,2.75,4.0,1.0,10.0,1880000.0,2170.0,1090.0,19542.0
17217,1.75,4.0,1.0,6.0,265000.0,1900.0,0.0,10588.0
17218,1.75,2.0,1.5,6.0,280000.0,1610.0,0.0,158558.0
17219,1.0,3.0,1.0,6.0,124740.0,1340.0,0.0,15600.0
17220,2.75,3.0,1.0,9.0,1090000.0,3170.0,0.0,34850.0
17221,3.5,8.0,2.0,10.0,1970000.0,3140.0,1300.0,6480.0
17222,1.0,4.0,1.5,6.0,219000.0,1370.0,0.0,5339.0
17223,1.0,5.0,1.5,8.0,569950.0,1420.0,0.0,6250.0
17224,2.0,2.0,1.0,6.0,212500.0,1030.0,0.0,21712.0
17225,2.25,3.0,1.0,7.0,680000.0,1320.0,500.0,8316.0
17226,1.5,4.0,2.0,9.0,1460000.0,2400.0,250.0,6900.0
17227,1.0,3.0,1.0,7.0,300000.0,910.0,0.0,7700.0
17228,2.5,3.0,2.0,9.0,629950.0,1120.0,560.0,1683.0
17229,1.75,2.0,1.0,6.0,349900.0,970.0,580.0,9230.0
17230,2.5,4.0,2.0,8.0,690000.0,2780.0,0.0,6235.0
17231,4.0,5.0,2.0,10.0,1450000.0,4070.0,0.0,11334.0
17232,2.5,3.0,2.0,11.0,1290000.0,3240.0,0.0,12625.0
17233,3.5,4.0,2.0,9.0,696000.0,2550.0,1100.0,38546.0
17234,2.25,3.0,2.0,8.0,650000.0,2180.0,0.0,60112.0
17235,3.5,3.0,2.0,8.0,640000.0,2480.0,0.0,10800.0
17236,2.5,5.0,1.0,9.0,499950.0,3180.0,0.0,23809.0
17237,2.5,4.0,2.0,10.0,490000.0,3630.0,0.0,8387.0
17238,2.5,5.0,2.0,9.0,685000.0,3160.0,0.0,5635.0
17239,1.0,4.0,2.0,6.0,387500.0,1370.0,0.0,7140.0
17240,1.5,2.0,2.0,8.0,401750.0,1000.0,70.0,1236.0
17241,2.0,4.0,1.0,7.0,254950.0,1170.0,0.0,8800.0
17242,2.25,4.0,2.0,8.0,500000.0,2420.0,0.0,36680.0
17243,2.5,4.0,2.0,10.0,856500.0,3290.0,0.0,8147.0
17244,1.0,3.0,1.0,6.0,552000.0,1080.0,350.0,5000.0
17245,2.5,4.0,1.0,7.0,506500.0,1500.0,390.0,7200.0
17246,2.25,3.0,2.0,8.0,500000.0,1760.0,0.0,4539.0
17247,2.75,4.0,1.0,7.0,280000.0,1400.0,830.0,10160.0
17248,1.75,3.0,1.0,7.0,308000.0,1330.0,300.0,11475.0
17249,2.5,3.0,2.0,8.0,613500.0,2350.0,0.0,7035.0
17250,1.75,3.0,1.0,7.0,255000.0,1050.0,500.0,9720.0
17251,2.5,3.0,2.0,10.0,545000.0,3550.0,0.0,136343.0
17252,2.5,4.0,1.0,7.0,620000.0,1360.0,1360.0,34498.0
17253,1.75,3.0,1.5,7.0,450000.0,1740.0,0.0,6800.0
17254,1.75,4.0,1.0,7.0,279000.0,1090.0,750.0,7275.0
17255,2.5,3.0,2.0,9.0,625000.0,2010.0,0.0,3200.0
17256,1.75,3.0,1.0,7.0,274950.0,1320.0,350.0,7415.0
17257,1.75,3.0,1.0,7.0,423000.0,1040.0,780.0,6038.0
17258,1.0,2.0,1.0,6.0,350000.0,720.0,0.0,5820.0
17259,1.75,4.0,1.0,7.0,305000.0,1460.0,910.0,10140.0
17260,1.75,3.0,1.0,7.0,368000.0,1060.0,1060.0,11340.0
17261,1.75,3.0,1.0,7.0,232000.0,1290.0,0.0,6604.0
17262,3.0,4.0,2.0,7.0,250000.0,1800.0,0.0,2500.0
17263,1.75,3.0,1.0,7.0,220000.0,1230.0,0.0,8917.0
17264,2.0,3.0,1.0,7.0,435000.0,750.0,630.0,2500.0
17265,1.0,2.0,1.0,6.0,350000.0,740.0,0.0,7680.0
17266,2.5,5.0,1.5,7.0,206325.0,1720.0,0.0,10202.0
17267,2.5,5.0,1.5,7.0,339000.0,1720.0,0.0,10202.0
17268,2.5,4.0,1.0,7.0,399000.0,2100.0,0.0,7355.0
17269,1.0,2.0,1.0,6.0,529000.0,900.0,310.0,7667.0
17270,2.5,4.0,2.0,9.0,640000.0,2210.0,0.0,7722.0
17271,2.5,4.0,3.0,8.0,735000.0,2470.0,0.0,2550.0
17272,2.5,5.0,1.0,8.0,378000.0,1600.0,1160.0,8015.0
17273,2.0,3.0,1.5,8.0,775000.0,1600.0,940.0,7200.0
17274,4.25,3.0,2.5,11.0,2250000.0,4170.0,980.0,7800.0
17275,4.5,4.0,3.0,9.0,1350000.0,3420.0,0.0,7440.0
17276,2.5,4.0,1.0,8.0,380000.0,1540.0,730.0,11500.0
17277,2.5,4.0,1.0,8.0,624900.0,1540.0,730.0,11500.0
17278,2.5,3.0,2.0,8.0,379770.0,1160.0,310.0,1779.0
17279,1.75,3.0,1.0,8.0,340000.0,1030.0,250.0,16200.0
17280,2.75,4.0,2.0,8.0,515500.0,2830.0,0.0,8126.0
17281,2.25,4.0,1.5,7.0,600000.0,1500.0,470.0,7125.0
17282,1.0,1.0,1.0,6.0,400000.0,1390.0,0.0,60984.0
17283,1.0,4.0,1.5,6.0,364000.0,1020.0,0.0,11383.0
17284,2.5,4.0,2.0,8.0,440000.0,2250.0,0.0,7526.0
17285,1.0,2.0,1.0,6.0,285000.0,800.0,0.0,6240.0
17286,1.0,3.0,1.5,7.0,669000.0,1560.0,0.0,4500.0
17287,2.0,4.0,1.0,7.0,475000.0,1050.0,1050.0,13468.0
17288,1.0,2.0,1.0,7.0,747000.0,990.0,0.0,4000.0
17289,1.5,3.0,1.0,7.0,317000.0,1060.0,0.0,5750.0
17290,1.0,2.0,1.0,6.0,390000.0,1270.0,0.0,8164.0
17291,2.5,4.0,2.0,9.0,1070000.0,2740.0,0.0,5000.0
17294,2.5,4.0,1.0,8.0,518000.0,1370.0,700.0,10244.0
17295,1.75,3.0,1.0,7.0,147500.0,1010.0,0.0,6552.0
17296,2.25,4.0,1.0,8.0,555000.0,1450.0,770.0,8125.0
17297,2.0,2.0,3.0,8.0,427500.0,1090.0,0.0,934.0
17298,2.5,3.0,1.5,10.0,1740000.0,2510.0,1800.0,32093.0
17299,2.5,3.0,2.0,7.0,265950.0,1490.0,0.0,3840.0
17300,1.0,2.0,1.0,6.0,247500.0,700.0,0.0,6046.0
17301,1.0,4.0,1.0,6.0,244000.0,1450.0,0.0,8960.0
17302,2.5,3.0,2.0,8.0,578550.0,2120.0,0.0,6602.0
17303,2.5,4.0,2.0,7.0,451000.0,1670.0,0.0,3315.0
17304,1.75,2.0,2.0,8.0,489000.0,1810.0,0.0,4220.0
17305,1.0,2.0,1.0,5.0,190000.0,710.0,0.0,1164794.0
17306,3.0,3.0,1.0,7.0,475000.0,1580.0,960.0,18900.0
17308,2.75,3.0,2.0,8.0,530000.0,1840.0,600.0,45738.0
17309,2.5,4.0,2.0,9.0,379000.0,2570.0,0.0,10155.0
17310,2.5,5.0,2.0,9.0,1630000.0,3090.0,0.0,16583.0
17311,1.75,3.0,1.5,8.0,739000.0,1300.0,750.0,5160.0
17312,1.0,3.0,1.0,6.0,189950.0,920.0,0.0,6460.0
17313,3.0,4.0,2.0,8.0,637500.0,2160.0,160.0,4468.0
17314,3.0,3.0,1.0,9.0,2230000.0,1960.0,1490.0,16740.0
17315,1.0,3.0,1.0,7.0,209950.0,960.0,700.0,8800.0
17316,1.0,3.0,1.0,6.0,460000.0,830.0,300.0,7000.0
17317,2.5,4.0,2.0,8.0,543500.0,2550.0,0.0,5835.0
17318,2.75,4.0,2.0,8.0,376000.0,2420.0,0.0,5773.0
17319,2.25,3.0,2.0,8.0,430000.0,1470.0,0.0,1703.0
17320,2.5,4.0,1.0,7.0,515000.0,1530.0,500.0,39049.0
17321,2.75,7.0,1.5,6.0,580000.0,2310.0,0.0,2400.0
17322,3.5,5.0,2.0,9.0,600000.0,2650.0,720.0,16846.0
17323,1.75,3.0,1.5,6.0,476800.0,1900.0,0.0,43700.0
17324,1.5,3.0,2.0,8.0,815000.0,1740.0,200.0,3570.0
17325,2.5,3.0,2.0,7.0,455600.0,2420.0,0.0,8252.0
17326,1.0,3.0,1.0,7.0,270000.0,1010.0,0.0,9514.0
17328,1.5,2.0,1.5,7.0,525000.0,1340.0,0.0,3600.0
17329,1.75,3.0,1.0,7.0,242000.0,1310.0,0.0,9645.0
17330,2.5,4.0,1.0,8.0,715000.0,1680.0,970.0,30500.0
17331,2.75,3.0,2.0,8.0,475000.0,1890.0,0.0,3938.0
17332,3.0,4.0,2.0,8.0,370000.0,2580.0,0.0,5511.0
17333,2.75,4.0,2.0,9.0,788600.0,3500.0,0.0,7200.0
17334,1.0,2.0,1.0,6.0,160000.0,1040.0,0.0,13100.0
17335,1.75,5.0,2.0,7.0,800000.0,1930.0,0.0,501376.0
17336,3.0,4.0,2.0,8.0,520000.0,2190.0,0.0,5085.0
17337,1.75,3.0,2.0,8.0,725000.0,1530.0,0.0,4000.0
17338,1.0,4.0,1.5,7.0,335000.0,1480.0,0.0,6500.0
17339,2.5,4.0,1.0,10.0,919000.0,2220.0,1400.0,17133.0
17340,2.75,3.0,2.0,9.0,425000.0,2650.0,720.0,13929.0
17341,2.5,5.0,1.0,7.0,420000.0,1140.0,960.0,14395.0
17342,3.0,4.0,2.0,10.0,905000.0,3370.0,0.0,47959.0
17343,1.0,2.0,1.0,7.0,435000.0,1120.0,1120.0,7200.0
17344,2.5,3.0,2.0,7.0,438000.0,1650.0,0.0,3031.0
17345,2.75,4.0,2.0,8.0,725000.0,2630.0,0.0,7505.0
17346,1.75,4.0,2.0,8.0,840000.0,1300.0,1030.0,4000.0
17347,2.5,3.0,2.0,8.0,425500.0,1970.0,0.0,2752.0
17348,2.5,3.0,1.0,9.0,853505.0,1770.0,1050.0,14890.0
17349,1.0,2.0,1.5,5.0,398000.0,590.0,0.0,10945.0
17350,2.5,3.0,2.0,7.0,418500.0,2060.0,0.0,4399.0
17351,1.5,3.0,1.5,9.0,826000.0,1890.0,0.0,5000.0
17352,2.5,4.0,2.0,10.0,742000.0,2810.0,0.0,10986.0
17353,1.0,4.0,1.5,6.0,180000.0,1470.0,0.0,18581.0
17354,1.75,4.0,2.0,8.0,286000.0,2190.0,0.0,8400.0
17355,2.5,3.0,2.0,7.0,421200.0,1440.0,0.0,3060.0
17356,3.0,3.0,1.0,8.0,390000.0,1500.0,980.0,14141.0
17357,2.5,4.0,2.0,9.0,739000.0,2780.0,0.0,6737.0
17358,3.0,4.0,2.0,7.0,499900.0,2180.0,0.0,12196.0
17359,2.25,3.0,1.0,8.0,670000.0,3340.0,0.0,13805.0
17360,2.25,3.0,1.5,8.0,842500.0,2150.0,410.0,3996.0
17361,2.25,2.0,2.0,7.0,492500.0,1600.0,0.0,80400.0
17362,2.5,3.0,3.0,9.0,836500.0,2230.0,0.0,7200.0
17363,1.0,2.0,2.0,7.0,334000.0,900.0,0.0,1818.0
17364,1.0,3.0,1.0,6.0,179900.0,1010.0,0.0,9920.0
17365,2.0,3.0,1.0,7.0,563000.0,870.0,710.0,5289.0
17366,2.5,3.0,2.0,7.0,310000.0,1890.0,0.0,6300.0
17367,2.25,4.0,1.0,7.0,335000.0,1460.0,700.0,8817.0
17368,2.25,4.0,1.0,7.0,499950.0,1460.0,700.0,8817.0
17369,1.0,2.0,1.5,8.0,658500.0,1410.0,0.0,5101.0
17370,1.5,2.0,3.0,7.0,297000.0,1430.0,0.0,1650.0
17371,1.75,6.0,2.0,8.0,725000.0,2380.0,0.0,4080.0
17372,2.25,3.0,1.0,6.0,780000.0,866.0,1340.0,82031.0
17373,1.0,3.0,1.0,7.0,252500.0,880.0,150.0,6127.0
17374,2.5,3.0,2.0,7.0,330000.0,720.0,350.0,1155.0
17375,2.5,3.0,1.0,9.0,525000.0,1730.0,590.0,9610.0
17376,1.75,2.0,1.0,7.0,365000.0,1270.0,0.0,7500.0
17377,3.0,4.0,2.0,7.0,500000.0,2570.0,0.0,9104.0
17378,1.0,3.0,1.0,6.0,179950.0,920.0,0.0,4875.0
17379,2.0,3.0,1.0,7.0,440000.0,1790.0,0.0,32379.0
17380,0.75,1.0,1.0,4.0,145000.0,480.0,0.0,9750.0
17381,3.0,4.0,2.0,8.0,331000.0,2483.0,0.0,5701.0
17382,2.25,3.0,2.0,9.0,780000.0,2140.0,0.0,3000.0
17383,1.75,3.0,1.0,7.0,855000.0,1300.0,600.0,4000.0
17384,2.25,3.0,1.0,8.0,225000.0,1290.0,360.0,7739.0
17385,1.0,3.0,1.0,7.0,199000.0,1510.0,0.0,9100.0
17386,1.75,3.0,1.5,8.0,550000.0,2910.0,0.0,35200.0
17388,2.0,3.0,1.5,8.0,805000.0,1880.0,830.0,4500.0
17389,1.5,3.0,1.0,7.0,261000.0,950.0,860.0,29308.0
17390,1.0,3.0,1.0,7.0,347000.0,940.0,0.0,9198.0
17391,2.25,3.0,1.0,7.0,390000.0,1090.0,510.0,10240.0
17392,2.5,4.0,2.0,7.0,436000.0,2640.0,0.0,3899.0
17393,3.25,5.0,1.0,10.0,1800000.0,2260.0,1630.0,20005.0
17394,2.5,3.0,3.0,8.0,557000.0,1630.0,0.0,1587.0
17395,1.0,3.0,1.0,7.0,135000.0,830.0,0.0,9600.0
17396,2.5,3.0,2.0,8.0,425000.0,1800.0,0.0,14036.0
17397,2.25,3.0,1.0,8.0,648752.0,1070.0,990.0,9953.0
17399,2.75,4.0,1.0,7.0,630100.0,1160.0,750.0,11356.0
17400,2.5,4.0,2.0,9.0,739000.0,2800.0,0.0,246114.0
17401,1.5,3.0,2.0,7.0,269000.0,1320.0,0.0,2625.0
17402,1.0,3.0,1.0,6.0,250000.0,1220.0,0.0,5038.0
17403,2.75,5.0,2.0,7.0,475000.0,3100.0,0.0,5298.0
17404,1.0,1.0,1.0,6.0,290000.0,550.0,0.0,5700.0
17405,1.0,3.0,1.5,7.0,219000.0,1080.0,0.0,10639.0
17406,1.0,2.0,1.0,6.0,416000.0,880.0,0.0,6650.0
17407,1.0,2.0,1.0,6.0,179000.0,720.0,0.0,8914.0
17408,2.75,4.0,1.0,7.0,302000.0,2030.0,0.0,9120.0
17409,2.0,4.0,2.0,7.0,565000.0,2040.0,0.0,8281.0
17410,1.0,3.0,1.0,7.0,281700.0,1070.0,500.0,8316.0
17411,1.0,2.0,1.0,7.0,480000.0,1500.0,0.0,3420.0
17412,2.5,4.0,2.0,9.0,775000.0,3180.0,0.0,15358.0
17413,1.75,3.0,1.0,7.0,375000.0,1260.0,0.0,11224.0
17414,1.5,3.0,2.0,7.0,345000.0,1390.0,0.0,13860.0
17415,3.0,3.0,1.0,8.0,300000.0,2240.0,610.0,9375.0
17416,2.5,4.0,2.0,8.0,364950.0,2070.0,0.0,2992.0
17417,3.25,3.0,1.0,8.0,410000.0,1760.0,890.0,7819.0
17418,1.75,3.0,1.0,7.0,231000.0,1220.0,0.0,8817.0
17419,2.0,3.0,1.0,9.0,445000.0,1630.0,0.0,8702.0
17420,2.5,2.0,2.0,7.0,530000.0,1595.0,190.0,779.0
17421,2.5,3.0,2.0,8.0,353500.0,840.0,420.0,972.0
17422,1.5,3.0,1.0,7.0,209950.0,1380.0,0.0,11130.0
17423,1.75,3.0,1.0,8.0,650000.0,1320.0,1010.0,7200.0
17424,1.0,2.0,1.0,7.0,325000.0,840.0,0.0,4239.0
17425,2.25,3.0,1.0,8.0,257000.0,1180.0,550.0,9516.0
17426,2.5,4.0,2.0,7.0,337000.0,2230.0,0.0,5970.0
17427,2.5,3.0,2.0,8.0,541000.0,1790.0,0.0,4038.0
17428,2.5,3.0,2.0,9.0,577500.0,2280.0,0.0,10879.0
17429,2.5,3.0,1.0,8.0,560000.0,1270.0,1160.0,5128.0
17430,3.0,5.0,1.5,7.0,979700.0,2160.0,1570.0,5500.0
17432,1.0,2.0,1.0,7.0,407500.0,770.0,0.0,2971.0
17433,1.75,4.0,1.0,7.0,530000.0,944.0,870.0,5000.0
17434,1.75,4.0,1.0,7.0,235000.0,1000.0,920.0,9350.0
17436,3.0,5.0,1.0,7.0,795000.0,1730.0,1020.0,10000.0
17437,2.5,4.0,1.0,9.0,465000.0,1930.0,0.0,9653.0
17438,2.5,3.0,2.0,7.0,287600.0,1950.0,0.0,8251.0
17439,3.0,6.0,2.0,8.0,630000.0,2470.0,0.0,9328.0
17440,2.25,3.0,1.0,7.0,445000.0,1310.0,320.0,6449.0
17441,2.25,4.0,1.0,8.0,490000.0,1630.0,480.0,16200.0
17442,1.75,3.0,1.0,8.0,565000.0,1250.0,240.0,5000.0
17443,2.5,3.0,2.0,8.0,330000.0,1320.0,420.0,1844.0
17444,2.75,4.0,1.0,7.0,463000.0,1300.0,600.0,6000.0
17446,1.0,3.0,1.5,5.0,219500.0,1090.0,0.0,6710.0
17447,1.75,3.0,1.0,7.0,622200.0,1420.0,300.0,7200.0
17448,3.25,2.0,3.0,8.0,474800.0,1400.0,0.0,1243.0
17449,2.5,4.0,1.0,7.0,465000.0,1320.0,770.0,9702.0
17450,1.75,3.0,1.0,8.0,389950.0,1580.0,0.0,9049.0
17451,2.5,4.0,2.0,8.0,650000.0,2620.0,0.0,19864.0
17452,2.0,3.0,1.0,7.0,395000.0,870.0,630.0,2506.0
17453,2.5,4.0,2.0,8.0,304500.0,2030.0,0.0,5202.0
17454,1.0,3.0,1.0,6.0,307000.0,1020.0,0.0,8484.0
17456,3.0,5.0,1.0,9.0,1560000.0,2890.0,1020.0,16200.0
17458,2.5,4.0,2.0,9.0,960000.0,3180.0,0.0,10105.0
17459,2.5,3.0,2.0,9.0,710000.0,2330.0,0.0,9160.0
